n_1	n_2	n_3	t_01	c_02	c_01
23.5	1	1	1493923931565	7794160276957405502	8498811342867484529
14.5	1	1	1493923931591	10354250474131609932	8498811342867484529
1	1	1	1493923931615	17392213425679314567	8498811342867484529
4	1	1	1493923931621	10503830746502467854	8498811342867484529
1	1	1	1493923931622	2080592934154511809	8498811342867484529
14.5	1	1	1493923931631	12620260354460886254	8498811342867484529
4	1	1	1493923931638	3120545506391374495	8498811342867484529
4	1	1	1493923931690	1344883075943866992	8498811342867484529
13	1	1	1493923931692	1772724425027852199	8498811342867484529
11.5	1	1	1493923931722	15401426531572395691	8498811342867484529
14.5	1	1	1493923931761	17825877032759025809	8498811342867484529
10	1	1	1493923932506	7045502298943741293	8814356833929887665
5.5	1	1	1493923932522	4477716336205849670	8814356833929887665
10	1	1	1493923932526	313801810749262463	8814356833929887665
1	1	1	1493923932531	11483072504150454028	8814356833929887665
7	1	1	1493923932553	3217705728352530743	8814356833929887665
4	1	1	1493923932562	1344883075943866992	8814356833929887665
2.5	1	1	1493923932597	13631984110692655651	8814356833929887665
5.5	1	1	1493923932618	6064245455908382139	8814356833929887665
7	1	1	1493923932637	2666958978267013279	8814356833929887665
1	1	1	1493923932645	2243481773161758054	8814356833929887665
4	1	1	1493923932647	579057270793138854	8814356833929887665
1	1	1	1493923932675	15198602284776067849	8814356833929887665
2.5	1	1	1493923932715	3886609709552418490	8814356833929887665
1	1	1	1493923932745	1278009600332846752	8814356833929887665
1	1	1	1493923932746	5956279424195699313	8814356833929887665
1	1	1	1493923932747	14475392532262432119	8814356833929887665
4	1	1	1493923932759	579057270793138854	8814356833929887665
1	1	1	1493923932763	18322107205380343697	8814356833929887665
1	1	1	1493923932776	1201322781187110448	8814356833929887665
1	1	1	1493923932776	14475392532262432119	8814356833929887665
1	1	1	1493923932783	8746316848213314822	8814356833929887665
14.5	1	1	1493923932785	12620260354460886254	8814356833929887665
17.5	1	1	1493923935638	8664718901548424607	5556979975376555358
1	1	1	1493923938503	17392213425679314567	1186194473897836102
1	1	1	1493923938534	5956279424195699313	1186194473897836102
11.5	1	1	1493923938579	2144863439434982001	13187939806347757570
14.5	1	1	1493923938586	12620260354460886254	13187939806347757570
23.5	1	1	1493923941504	7794160276957405502	8793121809161092516
1	1	1	1493923953542	13199524227501877180	15080548829614478051
1	1	1	1493923953643	6554077451409120625	15080548829614478051
1	1	1	1493923953707	6961208525734895542	15080548829614478051
1	1	1	1493923953740	13514137305519670789	15080548829614478051
1	1	1	1493923953778	7086546542504579888	15080548829614478051
1	1	1	1493923954541	14915222074835477356	10849964799887710664
1	1	1	1493923954549	5387231187108981576	10849964799887710664
1	1	1	1493923954593	11861246454895964733	10849964799887710664
1	1	1	1493923954608	6533556495187647291	10849964799887710664
1	1	1	1493923954627	11483072504150454028	10849964799887710664
1	1	1	1493923954629	5849870178431849246	10849964799887710664
1	1	1	1493923954699	8334012076014978734	10849964799887710664
1	1	1	1493923954701	3217705728352530743	10849964799887710664
1	1	1	1493923954708	7794160276957405502	10849964799887710664
1	1	1	1493923954748	2666958978267013279	10849964799887710664
1	1	1	1493923954784	10354250474131609932	10849964799887710664
1	1	1	1493923957541	8340583784525697502	719654792092062134
1	1	1	1493923957563	12620260354460886254	719654792092062134
1	1	1	1493923957590	9149459308486497662	719654792092062134
1	1	1	1493923957650	11861246454895964733	719654792092062134
17.5	1	1	1493923957662	8664718901548424607	6259398938223353185
14.5	1	1	1493923957675	10354250474131609932	6259398938223353185
14.5	1	1	1493923957696	12620260354460886254	6259398938223353185
4	1	1	1493923957717	10298227702474230568	6259398938223353185
11.5	1	1	1493923957756	6533556495187647291	6259398938223353185
14.5	1	1	1493923957781	12620260354460886254	6259398938223353185
1	1	1	1493923957800	5956279424195699313	719654792092062134
11.5	1	1	1493923962704	6533556495187647291	12819325863019835396
1	1	1	1493923963518	3217705728352530743	2808104598768767181
1	1	1	1493923963582	15401426531572395691	2808104598768767181
1	1	1	1493923963670	10354250474131609932	2808104598768767181
13	1	1	1493923970534	14915222074835477356	8793121809161092516
5.5	1	1	1493923970544	5956279424195699313	8793121809161092516
11.5	1	1	1493923970614	8334012076014978734	8793121809161092516
23.5	1	1	1493923970643	7794160276957405502	8793121809161092516
8.5	1	1	1493923971574	13336366119309098504	5903542529572694961
1	1	1	1493923976536	8713501508307098951	3493266763208875669
1	1	1	1493923976619	14915222074835477356	3493266763208875669
1	1	1	1493923976798	5956279424195699313	3493266763208875669
1	1	1	1493923980504	4061834014911554768	866498370931258796
1	1	1	1493923980520	10503830746502467854	866498370931258796
1	1	1	1493923980548	14915222074835477356	866498370931258796
1	1	1	1493923980560	5180996204344025294	866498370931258796
1	1	1	1493923980567	9285570871037349301	866498370931258796
1	1	1	1493923980569	6533556495187647291	866498370931258796
1	1	1	1493923980591	12921613765356893667	866498370931258796
1	1	1	1493923980594	7134553597898475056	866498370931258796
1	1	1	1493923980627	5387231187108981576	866498370931258796
1	1	1	1493923980691	8334012076014978734	866498370931258796
1	1	1	1493923980704	18169362988897686207	866498370931258796
1	1	1	1493923980706	13199524227501877180	866498370931258796
1	1	1	1493923980794	579057270793138854	866498370931258796
1	1	1	1493923982538	1522857077981898057	14275957271355742867
1	1	1	1493923982643	8211845213058736282	14275957271355742867
1	1	1	1493923982750	6533556495187647291	14275957271355742867
8.5	1	1	1493923987525	1344883075943866992	17557676937402156811
11.5	1	1	1493923987527	8334012076014978734	17557676937402156811
7	1	1	1493923987771	3217705728352530743	17557676937402156811
16	1	1	1493923988566	10519939351144491034	8692097562505204855
61	1	1	1493923994660	5387231187108981576	7463918196610446371
1	1	1	1493923999580	13514137305519670789	9994615025856646609
1	1	1	1493923999599	13199524227501877180	9994615025856646609
1	1	1	1493923999609	4061834014911554768	9994615025856646609
1	1	1	1493923999711	12620260354460886254	9994615025856646609
1	1	1	1493923999727	11483072504150454028	9994615025856646609
1	1	1	1493923999783	8503758439739185986	9994615025856646609
1	1	1	1493924007522	11861246454895964733	9665012816712740223
1	1	1	1493924007532	393356145659693293	9665012816712740223
1	1	1	1493924007558	8664718901548424607	9665012816712740223
1	1	1	1493924007591	14475392532262432119	9665012816712740223
1	1	1	1493924007601	4408029567729081379	9665012816712740223
1	1	1	1493924007606	10793114528339254987	9665012816712740223
1	1	1	1493924007627	8713501508307098951	9665012816712740223
1	1	1	1493924007638	10519939351144491034	9665012816712740223
1	1	1	1493924007666	4061834014911554768	9665012816712740223
1	1	1	1493924007670	13343690205167856513	9665012816712740223
1	1	1	1493924007686	4061834014911554768	9665012816712740223
1	1	1	1493924007711	5231773922274284691	9665012816712740223
1	1	1	1493924007743	11483072504150454028	9665012816712740223
1	1	1	1493924007743	15401426531572395691	9665012816712740223
1	1	1	1493924007772	7463918196610446371	9665012816712740223
1	1	1	1493924010563	5387231187108981576	9468035747982035453
1	1	1	1493924010565	9216329697925483678	9468035747982035453
8.5	1	1	1493924010619	13336366119309098504	2077427994790828990
1	1	1	1493924010651	18322107205380343697	2077427994790828990
1	1	1	1493924010659	4289847496248761943	9468035747982035453
1	1	1	1493924010689	279616849842558607	9468035747982035453
1	1	1	1493924010722	14839134753992642835	6096673367696550000
61	1	1	1493924010736	5387231187108981576	2077427994790828990
7	1	1	1493924010746	5180996204344025294	2077427994790828990
1	1	1	1493924010764	14185929227560788571	9468035747982035453
1	1	1	1493924010794	6895642774981531100	9468035747982035453
11.5	1	1	1493924010795	6533556495187647291	2077427994790828990
23.5	1	1	1493924011735	7794160276957405502	18258198589257630591
8.5	1	1	1493924011735	13336366119309098504	18258198589257630591
1	1	1	1493924018530	1772724425027852199	10849964799887710664
1	1	1	1493924018569	8334012076014978734	4280903403486758947
1	1	1	1493924018586	5956279424195699313	4280903403486758947
1	1	1	1493924018607	579057270793138854	4280903403486758947
1	1	1	1493924018729	5956279424195699313	4280903403486758947
1	1	1	1493924018757	8664718901548424607	4280903403486758947
1	1	1	1493924018794	14915222074835477356	4280903403486758947
1	1	1	1493924023773	8664718901548424607	16144579075729432592
1	1	1	1493924024647	12620260354460886254	18374944230615427092
1	1	1	1493924024687	1287641214494365304	18374944230615427092
1	1	1	1493924024699	15401426531572395691	18374944230615427092
1	1	1	1493924024765	5956279424195699313	18374944230615427092
1	1	1	1493924033502	13343690205167856513	10259199382968192304
1	1	1	1493924033503	1096044419045504583	10259199382968192304
1	1	1	1493924033507	12620260354460886254	10259199382968192304
1	1	1	1493924033512	11079686473192981689	10259199382968192304
1	1	1	1493924033513	10503878146262666097	10259199382968192304
1	1	1	1493924033513	4061834014911554768	10259199382968192304
1	1	1	1493924033514	1278009600332846752	10259199382968192304
1	1	1	1493924033517	7794160276957405502	10259199382968192304
1	1	1	1493924033519	3886609709552418490	10259199382968192304
1	1	1	1493924033521	5388843154432484065	10259199382968192304
1	1	1	1493924033540	10503878146262666097	10259199382968192304
1	1	1	1493924033543	7978495077117517676	10259199382968192304
1	1	1	1493924033555	5231773922274284691	10259199382968192304
1	1	1	1493924033558	4477716336205849670	10259199382968192304
1	1	1	1493924033558	8618010579218196450	10259199382968192304
1	1	1	1493924033558	8746316848213314822	10259199382968192304
1	1	1	1493924033562	8618010579218196450	10259199382968192304
1	1	1	1493924033573	8334012076014978734	10259199382968192304
1	1	1	1493924033577	3042012465427496137	10259199382968192304
1	1	1	1493924033581	5231773922274284691	10259199382968192304
1	1	1	1493924033581	6089998098800274700	10259199382968192304
1	1	1	1493924033589	8746316848213314822	10259199382968192304
1	1	1	1493924033595	6064245455908382139	10259199382968192304
1	1	1	1493924033604	1096044419045504583	10259199382968192304
1	1	1	1493924033606	6858563300135900755	10259199382968192304
1	1	1	1493924033609	8618010579218196450	10259199382968192304
1	1	1	1493924033620	7794160276957405502	10259199382968192304
1	1	1	1493924033621	7978495077117517676	10259199382968192304
1	1	1	1493924033624	13199524227501877180	10259199382968192304
1	1	1	1493924033628	4061834014911554768	10259199382968192304
1	1	1	1493924033628	8713501508307098951	10259199382968192304
1	1	1	1493924033636	15702513400391911960	10259199382968192304
1	1	1	1493924033643	4061834014911554768	10259199382968192304
1	1	1	1493924033646	6403559696065759626	10259199382968192304
1	1	1	1493924033649	2666958978267013279	10259199382968192304
1	1	1	1493924033652	7234780022891447968	10259199382968192304
1	1	1	1493924033662	11861246454895964733	10259199382968192304
1	1	1	1493924033668	10213638910127808030	10259199382968192304
1	1	1	1493924033673	579057270793138854	10259199382968192304
1	1	1	1493924033675	13343690205167856513	10259199382968192304
1	1	1	1493924033676	6118351611368807092	10259199382968192304
1	1	1	1493924033678	6403559696065759626	10259199382968192304
1	1	1	1493924033712	14252887130366856501	10259199382968192304
1	1	1	1493924033719	6160342517309720115	10259199382968192304
1	1	1	1493924033719	9216329697925483678	10259199382968192304
1	1	1	1493924033722	9285570871037349301	10259199382968192304
1	1	1	1493924033724	7978495077117517676	10259199382968192304
1	1	1	1493924033736	7794160276957405502	10259199382968192304
1	1	1	1493924033742	13343690205167856513	10259199382968192304
1	1	1	1493924033744	7794160276957405502	10259199382968192304
1	1	1	1493924033745	5849870178431849246	10259199382968192304
1	1	1	1493924033760	15702513400391911960	10259199382968192304
1	1	1	1493924033760	8713501508307098951	10259199382968192304
1	1	1	1493924033765	3886609709552418490	10259199382968192304
1	1	1	1493924033777	17825877032759025809	10259199382968192304
1	1	1	1493924033779	313801810749262463	10259199382968192304
1	1	1	1493924033786	1344883075943866992	10259199382968192304
1	1	1	1493924033791	4408029567729081379	10259199382968192304
1	1	1	1493924034621	8211845213058736282	719654792092062134
1	1	1	1493924034726	14969854389068346653	719654792092062134
1	1	1	1493924037510	9216329697925483678	6055811405371239305
1	1	1	1493924037514	8334012076014978734	6055811405371239305
1	1	1	1493924037535	14915222074835477356	6055811405371239305
1	1	1	1493924037548	8503758439739185986	6055811405371239305
1	1	1	1493924037617	5849870178431849246	6055811405371239305
1	1	1	1493924037620	5956279424195699313	6055811405371239305
1	1	1	1493924037656	11861246454895964733	6055811405371239305
1	1	1	1493924037728	7045502298943741293	6055811405371239305
1	1	1	1493924037733	4061834014911554768	6055811405371239305
1	1	1	1493924037790	7794160276957405502	6055811405371239305
23.5	1	1	1493924046537	7794160276957405502	11447320296415624969
17.5	1	1	1493924046654	8664718901548424607	11447320296415624969
17.5	1	1	1493924046691	8664718901548424607	11447320296415624969
8.5	1	1	1493924046693	10793114528339254987	11447320296415624969
4	1	1	1493924046723	579057270793138854	11447320296415624969
5.5	1	1	1493924047515	5956279424195699313	16050839443313821810
2.5	1	1	1493924047550	13631984110692655651	16050839443313821810
7	1	1	1493924047767	6118351611368807092	16050839443313821810
1	1	1	1493924048509	13343690205167856513	2808104598768767181
1	1	1	1493924048528	6961208525734895542	2808104598768767181
1	1	1	1493924048542	8334012076014978734	2808104598768767181
1	1	1	1493924048571	14915222074835477356	2808104598768767181
1	1	1	1493924048601	6533556495187647291	2808104598768767181
1	1	1	1493924048604	3120545506391374495	2808104598768767181
1	1	1	1493924048605	393356145659693293	2808104598768767181
1	1	1	1493924048606	4061834014911554768	2808104598768767181
1	1	1	1493924048622	10503830746502467854	2808104598768767181
1	1	1	1493924048625	8713501508307098951	2808104598768767181
1	1	1	1493924048626	1522857077981898057	2808104598768767181
1	1	1	1493924048635	1344883075943866992	2808104598768767181
1	1	1	1493924048641	1772724425027852199	2808104598768767181
1	1	1	1493924048647	3042012465427496137	2808104598768767181
1	1	1	1493924048655	1287641214494365304	2808104598768767181
1	1	1	1493924048656	8334012076014978734	2808104598768767181
1	1	1	1493924048699	12620260354460886254	2808104598768767181
1	1	1	1493924048733	2666958978267013279	2808104598768767181
1	1	1	1493924048735	1278009600332846752	2808104598768767181
1	1	1	1493924048739	5231773922274284691	2808104598768767181
1	1	1	1493924048761	18322107205380343697	2808104598768767181
1	1	1	1493924051505	8503758439739185986	15291561658201536958
1	1	1	1493924051622	12620260354460886254	15291561658201536958
8.5	1	1	1493924052625	313801810749262463	1458045533669785153
1	1	1	1493924055504	9149459308486497662	14442948085350679512
11.5	1	1	1493924055519	6533556495187647291	14442948085350679512
13	1	1	1493924055534	1772724425027852199	14442948085350679512
13	1	1	1493924055561	14915222074835477356	14442948085350679512
5.5	1	1	1493924055616	1287641214494365304	14442948085350679512
7	1	1	1493924055628	11483072504150454028	14442948085350679512
5.5	1	1	1493924055701	5956279424195699313	14442948085350679512
2.5	1	1	1493924063543	2080592934154511809	4729551785176737077
13	1	1	1493924063570	14475392532262432119	4729551785176737077
2.5	1	1	1493924063709	11850452449502412915	4729551785176737077
23.5	1	1	1493924063773	7794160276957405502	4729551785176737077
1	1	1	1493924073540	12620260354460886254	3493266763208875669
1	1	1	1493924073591	6064245455908382139	3493266763208875669
1	1	1	1493924075554	6160342517309720115	719654792092062134
1	1	1	1493924076516	17392213425679314567	11491072324933065639
1	1	1	1493924076543	8503758439739185986	11491072324933065639
1	1	1	1493924076546	13199524227501877180	11491072324933065639
11.5	1	1	1493924076564	15401426531572395691	8602925281475541736
1	1	1	1493924076566	12620260354460886254	11491072324933065639
1	1	1	1493924076587	18169362988897686207	11491072324933065639
11.5	1	1	1493924076595	8334012076014978734	8602925281475541736
1	1	1	1493924076644	4061834014911554768	11491072324933065639
1	1	1	1493924076648	7794160276957405502	11491072324933065639
1	1	1	1493924076691	14915222074835477356	11491072324933065639
1	1	1	1493924076710	15401426531572395691	11491072324933065639
1	1	1	1493924076760	8334012076014978734	11491072324933065639
17.5	1	1	1493924076776	10354250474131609932	8602925281475541736
1	1	1	1493924076786	15401426531572395691	11491072324933065639
17.5	1	1	1493924085555	8664718901548424607	14631185813276605468
1	1	1	1493924102582	1287641214494365304	18402538228287092816
1	1	1	1493924102593	3120545506391374495	18402538228287092816
1	1	1	1493924102598	3120545506391374495	18402538228287092816
1	1	1	1493924102605	1278009600332846752	7463918196610446371
1	1	1	1493924102650	14475392532262432119	18402538228287092816
1	1	1	1493924102680	4477716336205849670	18402538228287092816
1	1	1	1493924102694	8334012076014978734	18402538228287092816
1	1	1	1493924102756	1236696552593615436	18402538228287092816
1	1	1	1493924102798	8560203134933829736	18402538228287092816
1	1	1	1493924115573	8211845213058736282	17175263721443650449
1	1	1	1493924116645	8664718901548424607	3493266763208875669
1	1	1	1493924116725	7794160276957405502	3493266763208875669
1	1	1	1493924118583	13199524227501877180	18233744569193183453
4	1	1	1493924118685	579057270793138854	18233744569193183453
16	1	1	1493924118734	10519939351144491034	18233744569193183453
4	1	1	1493924118748	5956279424195699313	18233744569193183453
11.5	1	1	1493924118789	8334012076014978734	18233744569193183453
5.5	1	1	1493924119505	6118351611368807092	2809285190616698121
1	1	1	1493924119511	13199524227501877180	2809285190616698121
17.5	1	1	1493924119521	8664718901548424607	2809285190616698121
5.5	1	1	1493924119521	6554077451409120625	2809285190616698121
1	1	1	1493924119525	393356145659693293	2809285190616698121
1	1	1	1493924119539	2080592934154511809	2809285190616698121
1	1	1	1493924119541	5231773922274284691	2809285190616698121
7	1	1	1493924119547	10793114528339254987	2809285190616698121
2.5	1	1	1493924119554	3886609709552418490	2809285190616698121
1	1	1	1493924119556	5231773922274284691	2809285190616698121
19	1	1	1493924119583	6895642774981531100	2809285190616698121
17.5	1	1	1493924119589	6533556495187647291	2809285190616698121
1	1	1	1493924119593	313801810749262463	2809285190616698121
16	1	1	1493924119602	10519939351144491034	2809285190616698121
1	1	1	1493924119618	5231773922274284691	2809285190616698121
10	1	1	1493924119622	14475392532262432119	2809285190616698121
17.5	1	1	1493924119653	13336366119309098504	2809285190616698121
25	1	1	1493924119656	7794160276957405502	2809285190616698121
1	1	1	1493924119701	8334012076014978734	2809285190616698121
11.5	1	1	1493924119703	15401426531572395691	2809285190616698121
1	1	1	1493924119761	10213638910127808030	2809285190616698121
1	1	1	1493924119792	7978495077117517676	2809285190616698121
1	1	1	1493924140545	1278009600332846752	6034394452292658702
1	1	1	1493924140645	13343690205167856513	6034394452292658702
1	1	1	1493924140785	9149459308486497662	6034394452292658702
2.5	1	1	1493924151506	14839134753992642835	11022861931233204059
2.5	1	1	1493924151509	14051380912601829058	11022861931233204059
17.5	1	1	1493924151553	8664718901548424607	11022861931233204059
56.5	1	1	1493924151572	5387231187108981576	11022861931233204059
17.5	1	1	1493924151601	8664718901548424607	11022861931233204059
1	1	1	1493924151602	13343690205167856513	11022861931233204059
2.5	1	1	1493924151606	14051380912601829058	11022861931233204059
1	1	1	1493924151628	15690244075782740533	11022861931233204059
1	1	1	1493924151693	9389009412114152686	11022861931233204059
1	1	1	1493924151696	14217069209869681549	11022861931233204059
2.5	1	1	1493924151722	5962121464796762338	11022861931233204059
2.5	1	1	1493924151727	15976370596181408159	11022861931233204059
2.5	1	1	1493924151783	16893010260364599761	11022861931233204059
1	1	1	1493924151788	10213638910127808030	11022861931233204059
1	1	1	1493924153636	13343690205167856513	5903542529572694961
1	1	1	1493924154523	4408029567729081379	1517343220695041330
1	1	1	1493924154532	15401426531572395691	1517343220695041330
1	1	1	1493924154545	13343690205167856513	1517343220695041330
1	1	1	1493924154603	8664718901548424607	1517343220695041330
1	1	1	1493924154612	5956279424195699313	1517343220695041330
1	1	1	1493924154711	12620260354460886254	1517343220695041330
1	1	1	1493924154782	579057270793138854	1517343220695041330
1	1	1	1493924154789	4477716336205849670	1517343220695041330
2.5	1	1	1493924159748	5962121464796762338	13621666628589327183
11.5	1	1	1493924159778	13783391418674054914	13621666628589327183
17.5	1	1	1493924159781	13336366119309098504	13621666628589327183
1	1	1	1493924164525	8334012076014978734	7537933956884753838
1	1	1	1493924164527	10519939351144491034	7537933956884753838
1	1	1	1493924164528	5231773922274284691	7537933956884753838
1	1	1	1493924164552	5849870178431849246	7537933956884753838
1	1	1	1493924164554	3042012465427496137	7537933956884753838
1	1	1	1493924164577	15401426531572395691	7537933956884753838
1	1	1	1493924164657	393356145659693293	7537933956884753838
1	1	1	1493924164672	6160342517309720115	7537933956884753838
1	1	1	1493924164684	11483072504150454028	7537933956884753838
1	1	1	1493924164691	8560203134933829736	7537933956884753838
1	1	1	1493924164705	10793114528339254987	7537933956884753838
1	1	1	1493924164740	11850452449502412915	7537933956884753838
1	1	1	1493924164771	17825877032759025809	7537933956884753838
1	1	1	1493924170538	13343690205167856513	6055811405371239305
1	1	1	1493924175524	5956279424195699313	986743009197131344
1	1	1	1493924175573	3886609709552418490	5141669419449485778
1	1	1	1493924175740	393356145659693293	986743009197131344
1	1	1	1493924176500	8503758439739185986	4930593661173342533
1	1	1	1493924176517	4061834014911554768	4930593661173342533
1	1	1	1493924176522	5231773922274284691	4930593661173342533
1	1	1	1493924176525	15198602284776067849	4930593661173342533
1	1	1	1493924176535	11483072504150454028	4930593661173342533
1	1	1	1493924176544	3120545506391374495	4930593661173342533
1	1	1	1493924176549	5956279424195699313	4930593661173342533
1	1	1	1493924176550	1287641214494365304	4930593661173342533
1	1	1	1493924176558	7045502298943741293	4930593661173342533
1	1	1	1493924176569	4477716336205849670	4930593661173342533
1	1	1	1493924176579	9616797688188020812	4930593661173342533
1	1	1	1493924176585	8664718901548424607	14173870453696796423
1	1	1	1493924176595	12620260354460886254	4930593661173342533
1	1	1	1493924176595	8746316848213314822	4930593661173342533
1	1	1	1493924176595	9149459308486497662	4930593661173342533
1	1	1	1493924176648	7794160276957405502	4930593661173342533
1	1	1	1493924176660	6160342517309720115	4930593661173342533
1	1	1	1493924176665	579057270793138854	4930593661173342533
1	1	1	1493924176682	18322107205380343697	4930593661173342533
1	1	1	1493924176690	8713501508307098951	4930593661173342533
1	1	1	1493924176706	13336366119309098504	4930593661173342533
1	1	1	1493924176709	14915222074835477356	4930593661173342533
1	1	1	1493924176735	7463918196610446371	4930593661173342533
1	1	1	1493924176757	10519939351144491034	4930593661173342533
1	1	1	1493924176759	7978495077117517676	4930593661173342533
1	1	1	1493924176769	8664718901548424607	4930593661173342533
1	1	1	1493924176773	2243481773161758054	4930593661173342533
1	1	1	1493924176794	5849870178431849246	4930593661173342533
1	1	1	1493924176800	13343690205167856513	4930593661173342533
17.5	1	1	1493924178525	13336366119309098504	14442948085350679512
25	1	1	1493924184511	7794160276957405502	8149616260109407027
1	1	1	1493924184522	313801810749262463	11491072324933065639
1	1	1	1493924184526	15401426531572395691	11491072324933065639
1	1	1	1493924184539	13336366119309098504	11491072324933065639
1	1	1	1493924184567	10793114528339254987	11491072324933065639
1	1	1	1493924184578	12620260354460886254	11491072324933065639
1	1	1	1493924184581	7978495077117517676	11491072324933065639
1	1	1	1493924184594	4061834014911554768	9593184182934942705
1	1	1	1493924184606	14915222074835477356	9593184182934942705
1	1	1	1493924184610	6533556495187647291	11491072324933065639
1	1	1	1493924184611	7794160276957405502	11491072324933065639
1	1	1	1493924184634	8664718901548424607	11491072324933065639
11.5	1	1	1493924184636	8334012076014978734	8149616260109407027
8.5	1	1	1493924184636	313801810749262463	8149616260109407027
1	1	1	1493924184670	6160342517309720115	11491072324933065639
1	1	1	1493924184682	8334012076014978734	11491072324933065639
1	1	1	1493924184705	10519939351144491034	11491072324933065639
1	1	1	1493924184715	13336366119309098504	11491072324933065639
1	1	1	1493924184717	13336366119309098504	11491072324933065639
1	1	1	1493924184730	13343690205167856513	11491072324933065639
1	1	1	1493924184747	13343690205167856513	9593184182934942705
1	1	1	1493924184750	13336366119309098504	11491072324933065639
1	1	1	1493924184765	313801810749262463	11491072324933065639
17.5	1	1	1493924184769	13336366119309098504	8149616260109407027
1	1	1	1493924184775	13343690205167856513	11491072324933065639
1	1	1	1493924184784	13343690205167856513	8149616260109407027
1	1	1	1493924184786	14915222074835477356	11491072324933065639
1	1	1	1493924186505	4408029567729081379	8972806254538274416
1	1	1	1493924186530	5849870178431849246	8972806254538274416
1	1	1	1493924186533	15401426531572395691	8972806254538274416
1	1	1	1493924186549	1344883075943866992	8972806254538274416
1	1	1	1493924186558	14475392532262432119	8972806254538274416
1	1	1	1493924186578	11483072504150454028	8972806254538274416
1	1	1	1493924186593	7794160276957405502	8972806254538274416
1	1	1	1493924186620	9149459308486497662	8972806254538274416
1	1	1	1493924186624	1096044419045504583	8972806254538274416
1	1	1	1493924186630	14915222074835477356	8972806254538274416
1	1	1	1493924186648	5231773922274284691	8972806254538274416
1	1	1	1493924186652	579057270793138854	8972806254538274416
1	1	1	1493924186668	1287641214494365304	8972806254538274416
1	1	1	1493924186709	12620260354460886254	8972806254538274416
1	1	1	1493924186710	8503758439739185986	8972806254538274416
1	1	1	1493924186711	393356145659693293	8972806254538274416
1	1	1	1493924186739	8334012076014978734	8972806254538274416
1	1	1	1493924186747	4477716336205849670	8972806254538274416
1	1	1	1493924186769	313801810749262463	8972806254538274416
1	1	1	1493924186773	1287641214494365304	8972806254538274416
1	1	1	1493924186775	13343690205167856513	8972806254538274416
1	1	1	1493924186781	579057270793138854	8972806254538274416
1	1	1	1493924186789	6533556495187647291	8972806254538274416
1	1	1	1493924193661	16770187074234764478	8348862120759352821
1	1	1	1493924193776	9616797688188020812	8348862120759352821
1	1	1	1493924199521	9616797688188020812	3439573664541399329
1	1	1	1493924199567	5231773922274284691	3439573664541399329
1	1	1	1493924199640	11861246454895964733	3439573664541399329
1	1	1	1493924199645	13343690205167856513	3439573664541399329
5.5	1	1	1493924199737	579057270793138854	11819783883457855908
1	1	1	1493924199761	9616797688188020812	11819783883457855908
4	1	1	1493924201585	5180996204344025294	12819325863019835396
2.5	1	1	1493924201640	11334164203263472446	12819325863019835396
13	1	1	1493924201675	14915222074835477356	12819325863019835396
5.5	1	1	1493924201692	10298227702474230568	12819325863019835396
4	1	1	1493924201715	16022889771482384965	12819325863019835396
1	1	1	1493924201731	6160342517309720115	12819325863019835396
25	1	1	1493924201751	7794160276957405502	12819325863019835396
11.5	1	1	1493924206527	15401426531572395691	14442948085350679512
1	1	1	1493924214532	13343690205167856513	12204365253339467280
17.5	1	1	1493924215562	8664718901548424607	2557334141135396250
1	1	1	1493924215596	1278009600332846752	2557334141135396250
4	1	1	1493924215611	3042012465427496137	2557334141135396250
16	1	1	1493924215618	10519939351144491034	2557334141135396250
5.5	1	1	1493924215637	6554077451409120625	2557334141135396250
17.5	1	1	1493924215693	8664718901548424607	2557334141135396250
17.5	1	1	1493924215711	13336366119309098504	2557334141135396250
17.5	1	1	1493924215732	13336366119309098504	2557334141135396250
1	1	1	1493924216615	8340583784525697502	5141669419449485778
1	1	1	1493924216624	8560203134933829736	5141669419449485778
1	1	1	1493924216632	15198602284776067849	5141669419449485778
1	1	1	1493924216669	6089998098800274700	5141669419449485778
1	1	1	1493924224626	393356145659693293	6130433469070255539
1	1	1	1493924224786	13199524227501877180	6130433469070255539
1	1	1	1493924225503	579057270793138854	17305740968197428710
1	1	1	1493924225509	8334012076014978734	17305740968197428710
1	1	1	1493924225513	313801810749262463	17305740968197428710
1	1	1	1493924225555	14915222074835477356	17305740968197428710
1	1	1	1493924225555	6160342517309720115	17305740968197428710
1	1	1	1493924225556	9616797688188020812	17305740968197428710
1	1	1	1493924225573	15401426531572395691	17305740968197428710
1	1	1	1493924225579	10503830746502467854	17305740968197428710
1	1	1	1493924225607	8664718901548424607	17305740968197428710
1	1	1	1493924225615	10298227702474230568	17305740968197428710
1	1	1	1493924225619	6533556495187647291	17305740968197428710
1	1	1	1493924225620	14252887130366856501	17305740968197428710
1	1	1	1493924225625	5666164225454905168	17305740968197428710
1	1	1	1493924225635	14252887130366856501	17305740968197428710
1	1	1	1493924225653	12620260354460886254	17305740968197428710
1	1	1	1493924225659	14915222074835477356	17305740968197428710
1	1	1	1493924225663	579057270793138854	17305740968197428710
1	1	1	1493924225682	10213638910127808030	17305740968197428710
1	1	1	1493924225683	7234780022891447968	17305740968197428710
1	1	1	1493924225683	8713501508307098951	17305740968197428710
1	1	1	1493924225704	4061834014911554768	17305740968197428710
1	1	1	1493924225706	13343690205167856513	17305740968197428710
